name,is_folder,parent_path,full_path,absolute_path,size_bytes,created,modified,modified_epoch,created_epoch,days_since_modified
E-Series CROSS 4WGE 1STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS\E-Series CROSS 4WGE 1STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS\E-Series CROSS 4WGE 1STACK.rfa,1368064,2025-08-18T13:28:25.364564,2023-12-04T17:31:02,1701729062.0,1755538105.3645642,632
E-Series CROSS 4WGE 2STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS\E-Series CROSS 4WGE 2STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS\E-Series CROSS 4WGE 2STACK.rfa,1363968,2025-08-18T13:28:25.332330,2023-12-04T17:31:03,1701729063.0,1755538105.33233,632
E-Series CROSS 4WGE 3STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS\E-Series CROSS 4WGE 3STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS\E-Series CROSS 4WGE 3STACK.rfa,1355776,2025-08-18T13:28:25.361567,2023-12-04T17:31:03,1701729063.0,1755538105.3615668,632
E-Series CROSS 4WHE 1STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS\E-Series CROSS 4WHE 1STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS\E-Series CROSS 4WHE 1STACK.rfa,1384448,2025-08-18T13:28:25.342947,2023-12-04T17:31:04,1701729064.0,1755538105.342947,632
E-Series CROSS 4WHE 2STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS\E-Series CROSS 4WHE 2STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS\E-Series CROSS 4WHE 2STACK.rfa,1376256,2025-08-18T13:28:25.358603,2023-12-04T17:31:04,1701729064.0,1755538105.3586035,632
E-Series CROSS 4WHE 3STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS\E-Series CROSS 4WHE 3STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\13 CROSS\E-Series CROSS 4WHE 3STACK.rfa,1376256,2025-08-18T13:28:25.352954,2023-12-04T17:31:04,1701729064.0,1755538105.3529537,632
E-Series COMB-ELBOW FLANGED END 3WGE 1STACK(RWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 1STACK(RWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 1STACK(RWUP).rfa,2564096,2025-08-18T13:28:18.836465,2023-12-04T17:31:05,1701729065.0,1755538098.8364646,632
E-Series COMB-ELBOW FLANGED END 3WGE 1STACK(FWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 1STACK(FWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 1STACK(FWUP).rfa,2572288,2025-08-18T13:28:19.636495,2023-12-04T17:31:06,1701729066.0,1755538099.6364949,632
E-Series COMB-ELBOW FLANGED END 3WGE 1STACK(UPFW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 1STACK(UPFW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 1STACK(UPFW).rfa,2576384,2025-08-18T13:28:18.884452,2023-12-04T17:31:06,1701729066.0,1755538098.8844523,632
E-Series COMB-ELBOW FLANGED END 3WGE 1STACK(UPRW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 1STACK(UPRW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 1STACK(UPRW).rfa,2129920,2025-08-18T13:28:18.792412,2023-12-04T17:31:07,1701729067.0,1755538098.7924123,632
E-Series COMB-ELBOW FLANGED END 3WGE 2STACK(FWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 2STACK(FWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 2STACK(FWUP).rfa,2560000,2025-08-18T13:28:19.130938,2023-12-04T17:31:07,1701729067.0,1755538099.1309376,632
E-Series COMB-ELBOW FLANGED END 3WGE 2STACK(RWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 2STACK(RWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 2STACK(RWUP).rfa,2568192,2025-08-18T13:28:19.717987,2023-12-04T17:31:08,1701729068.0,1755538099.7179868,632
E-Series COMB-ELBOW FLANGED END 3WGE 2STACK(UPFW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 2STACK(UPFW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 2STACK(UPFW).rfa,2113536,2025-08-18T13:28:18.783411,2023-12-04T17:31:08,1701729068.0,1755538098.7834113,632
E-Series COMB-ELBOW FLANGED END 3WGE 2STACK(UPRW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 2STACK(UPRW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 2STACK(UPRW).rfa,2121728,2025-08-18T13:28:18.892454,2023-12-04T17:31:09,1701729069.0,1755538098.8924537,632
E-Series COMB-ELBOW FLANGED END 3WGE 3STACK(UPFW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 3STACK(UPFW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 3STACK(UPFW).rfa,2113536,2025-08-18T13:28:19.689469,2023-12-04T17:31:10,1701729070.0,1755538099.6894686,632
E-Series COMB-ELBOW FLANGED END 3WGE 3STACK(FWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 3STACK(FWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 3STACK(FWUP).rfa,2564096,2025-08-18T13:28:19.708473,2023-12-04T17:31:11,1701729071.0,1755538099.7084727,632
E-Series COMB-ELBOW FLANGED END 3WGE 3STACK(RWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 3STACK(RWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 3STACK(RWUP).rfa,2555904,2025-08-18T13:28:19.699467,2023-12-04T17:31:11,1701729071.0,1755538099.6994672,632
E-Series COMB-ELBOW FLANGED END 3WGE 3STACK(UPRW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 3STACK(UPRW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WGE 3STACK(UPRW).rfa,2117632,2025-08-18T13:28:18.718387,2023-12-04T17:31:12,1701729072.0,1755538098.7183871,632
E-Series COMB-ELBOW FLANGED END 3WHE 1STACK(FWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 1STACK(FWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 1STACK(FWUP).rfa,2170880,2025-08-18T13:28:18.776892,2023-12-04T17:31:12,1701729072.0,1755538098.7768922,632
E-Series COMB-ELBOW FLANGED END 3WHE 1STACK(RWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 1STACK(RWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 1STACK(RWUP).rfa,2875392,2025-08-18T13:28:18.800412,2023-12-04T17:31:14,1701729074.0,1755538098.8004117,632
E-Series COMB-ELBOW FLANGED END 3WHE 1STACK(UPRW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 1STACK(UPRW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 1STACK(UPRW).rfa,2166784,2025-08-18T13:28:19.024667,2023-12-04T17:31:14,1701729074.0,1755538099.0246665,632
E-Series COMB-ELBOW FLANGED END 3WHE 2STACK(FWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 2STACK(FWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 2STACK(FWUP).rfa,2854912,2025-08-18T13:28:19.290303,2023-12-04T17:31:15,1701729075.0,1755538099.2903025,632
E-Series COMB-ELBOW FLANGED END 3WHE 1STACK(UPFW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 1STACK(UPFW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 1STACK(UPFW).rfa,2154496,2025-08-18T13:28:19.679110,2023-12-04T17:31:16,1701729076.0,1755538099.6791098,632
E-Series COMB-ELBOW FLANGED END 3WHE 2STACK(RWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 2STACK(RWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 2STACK(RWUP).rfa,2850816,2025-08-18T13:28:18.933456,2023-12-04T17:31:16,1701729076.0,1755538098.9334564,632
E-Series COMB-ELBOW FLANGED END 3WHE 2STACK(UPFW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 2STACK(UPFW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 2STACK(UPFW).rfa,2142208,2025-08-18T13:28:19.668543,2023-12-04T17:31:17,1701729077.0,1755538099.6685433,632
E-Series COMB-ELBOW FLANGED END 3WHE 2STACK(UPRW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 2STACK(UPRW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 2STACK(UPRW).rfa,2150400,2025-08-18T13:28:18.706868,2023-12-04T17:31:17,1701729077.0,1755538098.7068682,632
E-Series COMB-ELBOW FLANGED END 3WHE 3STACK(RWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 3STACK(RWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 3STACK(RWUP).rfa,1658880,2025-08-18T13:28:18.948458,2023-12-04T17:31:18,1701729078.0,1755538098.9484582,632
E-Series COMB-ELBOW FLANGED END 3WHE 3STACK(UPFW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 3STACK(UPFW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 3STACK(UPFW).rfa,1638400,2025-08-18T13:28:19.108916,2023-12-04T17:31:18,1701729078.0,1755538099.1089158,632
E-Series COMB-ELBOW FLANGED END 3WHE 3STACK(FWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 3STACK(FWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 3STACK(FWUP).rfa,2846720,2025-08-18T13:28:19.661503,2023-12-04T17:31:19,1701729079.0,1755538099.6615033,632
E-Series COMB-ELBOW FLANGED END 3WHE 3STACK(UPRW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 3STACK(UPRW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 3WHE 3STACK(UPRW).rfa,2138112,2025-08-18T13:28:19.652503,2023-12-04T17:31:20,1701729080.0,1755538099.6525025,632
E-Series COMB-ELBOW FLANGED END 4WGE 1STACK(FWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 1STACK(FWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 1STACK(FWUP).rfa,3694592,2025-08-18T13:28:18.969968,2023-12-04T17:31:20,1701729080.0,1755538098.969968,632
E-Series COMB-ELBOW FLANGED END 4WGE 1STACK(RWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 1STACK(RWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 1STACK(RWUP).rfa,3694592,2025-08-18T13:28:18.954468,2023-12-04T17:31:21,1701729081.0,1755538098.9544683,632
E-Series COMB-ELBOW FLANGED END 4WGE 1STACK(UPFW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 1STACK(UPFW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 1STACK(UPFW).rfa,3203072,2025-08-18T13:28:19.647494,2023-12-04T17:31:22,1701729082.0,1755538099.6474943,632
E-Series COMB-ELBOW FLANGED END 4WGE 1STACK(UPRW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 1STACK(UPRW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 1STACK(UPRW).rfa,3211264,2025-08-18T13:28:18.751380,2023-12-04T17:31:22,1701729082.0,1755538098.7513804,632
E-Series COMB-ELBOW FLANGED END 4WGE 2STACK(FWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 2STACK(FWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 2STACK(FWUP).rfa,3702784,2025-08-18T13:28:19.047616,2023-12-04T17:31:23,1701729083.0,1755538099.0476155,632
E-Series COMB-ELBOW FLANGED END 4WGE 2STACK(RWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 2STACK(RWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 2STACK(RWUP).rfa,4354048,2025-08-18T13:28:19.628970,2023-12-04T17:31:24,1701729084.0,1755538099.62897,632
E-Series COMB-ELBOW FLANGED END 4WGE 2STACK(UPFW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 2STACK(UPFW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 2STACK(UPFW).rfa,3186688,2025-08-18T13:28:19.642492,2023-12-04T17:31:25,1701729085.0,1755538099.6424918,632
E-Series COMB-ELBOW FLANGED END 4WGE 2STACK(UPRW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 2STACK(UPRW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 2STACK(UPRW).rfa,3682304,2025-08-18T13:28:19.615956,2023-12-04T17:31:27,1701729087.0,1755538099.615956,632
E-Series COMB-ELBOW FLANGED END 4WGE 3STACK(RWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 3STACK(RWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\04 FLANGED END\E-Series COMB-ELBOW FLANGED END 4WGE 3STACK(RWUP).rfa,3223552,2025-08-18T13:28:19.505651,2023-12-04T17:31:27,1701729087.0,1755538099.5056508,632
